0.571910036181453	5.746999e+03	2.500000e-02	1.030403010608407	8.704940588338772	1148.177080829402030	0.347122537667978	0.9850079778
0.634410036181452	5.007864e+03	6.250000e-02	1.104579769305509	8.053216687362813	1032.078395931966270	0.544058867468276	0.9896057797
0.696910036181452	4.532062e+03	6.250000e-02	1.176899218660087	7.496904273065208	949.007189271716925	0.428883249958698	0.9676582937
0.759410036181452	4.127441e+03	6.250000e-02	1.247709359441896	7.014687013707285	878.405974848048686	0.383713575949183	0.9478682818
0.821910036181452	3.827544e+03	6.250000e-02	1.317282923840153	6.591383611690590	818.945500381522947	0.342582366581724	0.9266839978
0.884410036181452	3.640648e+03	6.250000e-02	1.385839077028047	6.215845018200201	768.184601363744605	0.304498839837278	0.9045014092
0.946910036181452	3.503624e+03	6.250000e-02	1.453494949335503	5.879968867158238	723.368092991260824	0.289720298636951	0.8841370163
1.009410036181451	3.829373e+03	6.250000e-02	1.520388306403292	5.577267108595771	684.404248010367041	0.262060602768180	0.8629584719
1.071910036181451	4.230127e+03	6.250000e-02	1.586610541768851	5.302743954323780	649.671496709847133	0.245288079197625	0.8427140193
1.134410036181451	5.249914e+03	6.250000e-02	1.652238776572953	5.052393964958164	618.606693787231393	0.229941805025839	0.8230594208
1.196910036181451	6.680937e+03	6.250000e-02	1.717330163875698	4.822992113194961	590.529563750437092	0.219405227165270	0.8043298163
1.259410036181451	8.351386e+03	6.250000e-02	1.781935228565642	4.611876256607509	565.071658949840526	0.209198525604359	0.7863140910
1.321910036181450	9.869413e+03	6.250000e-02	1.846095306902076	4.416838427903786	541.837017334780626	0.200950157920732	0.7690935217
1.384410036181450	1.113545e+04	6.250000e-02	1.909864741514174	4.235972884693303	520.767960824163765	0.184596238562663	0.7519388150
1.446910036181450	1.338656e+04	6.250000e-02	1.973259074399825	4.067758273475337	501.125072560688750	0.185270302856973	0.7362651792
1.509410036181450	1.432756e+04	6.250000e-02	2.036304386784798	3.910857170911171	483.028621305127672	0.179802460869574	0.7211158327
1.571910036181450	1.603789e+04	6.250000e-02	2.099034495648133	3.764095121224881	466.369930338129905	0.168983197803549	0.7062509451
1.634410036181450	2.227846e+04	6.250000e-02	2.161475544882053	3.626469183830474	450.899773565041130	0.160994189576527	0.6919390462
1.696910036181450	2.735107e+04	6.250000e-02	2.223642100748196	3.497126581941971	436.413942679118747	0.158636403300739	0.6784017404
1.759410036181449	3.435049e+04	6.250000e-02	2.285563515361722	3.375288602914787	423.012905393506003	0.146706377386441	0.6649541996
1.821910036181449	3.530926e+04	6.250000e-02	2.347241970566925	3.260319185407509	410.285314075106328	0.150500186004048	0.6525793419
1.884410036181449	3.274669e+04	6.250000e-02	2.408697135778820	3.151621991598638	398.430942670080356	0.142926930849070	0.6403628742
